candle_idx,timestamp,sweep_type,bias,swing_price,sweep_price,close_price,rsi,rsi_extreme,entry_price,exit_price,mfe_pct,mae_pct,net_move_pct,outcome,regime
1921,2024-10-31 12:00:00+00:00,HIGH,BEARISH,71500.0,72261.69,70573.63,46.26549742969465,False,70573.63,69467.29,2.627,1.483,1.568,CORRECT,RANGING
1928,2024-11-01 16:00:00+00:00,LOW,BULLISH,68750.37,68720.0,69211.34,27.024931577502585,False,69211.34,68355.74,0.983,1.991,-1.236,WRONG,RANGING
1939,2024-11-03 12:00:00+00:00,LOW,BULLISH,67833.0,67444.0,68054.57,35.65139505350449,False,68054.57,67807.48,2.056,1.867,-0.363,WRONG,RANGING
1941,2024-11-03 20:00:00+00:00,LOW,BULLISH,68720.0,68464.91,68738.18,40.75031309813555,False,68738.18,68861.88,1.041,2.843,0.18,CORRECT,RANGING
1942,2024-11-04 00:00:00+00:00,LOW,BULLISH,69000.0,68201.0,69000.61,46.98510076370396,False,69000.61,68777.08,0.504,3.213,-0.324,WRONG,RANGING
1945,2024-11-04 12:00:00+00:00,LOW,BULLISH,68201.0,68144.04,68612.35,34.268291033979224,False,68612.35,69380.73,2.835,2.665,1.12,CORRECT,TRENDING_DOWN
1946,2024-11-04 16:00:00+00:00,LOW,BULLISH,67444.0,67191.0,67799.08,29.369814119501243,False,67799.08,74349.49,10.621,1.498,9.662,CORRECT,TRENDING_DOWN
1951,2024-11-05 12:00:00+00:00,HIGH,BEARISH,69808.17,70310.0,69620.92,63.19739591772297,False,69620.92,75646.55,1.303,9.894,-8.655,WRONG,RANGING
1952,2024-11-05 16:00:00+00:00,HIGH,BEARISH,69453.94,70557.67,68997.73,56.16330373460838,False,68997.73,75089.35,0.267,10.887,-8.829,WRONG,RANGING
1960,2024-11-07 00:00:00+00:00,HIGH,BEARISH,75410.1,76067.11,75089.35,79.54543059755753,False,75089.35,76020.93,0.833,2.543,-1.241,WRONG,RANGING
1965,2024-11-07 20:00:00+00:00,HIGH,BEARISH,76509.56,76999.0,75920.0,73.78727595155446,False,75920.0,76586.05,0.35,1.834,-0.877,WRONG,TRENDING_UP
1971,2024-11-08 20:00:00+00:00,HIGH,BEARISH,76999.0,77245.51,76566.73,64.5686174733452,False,76566.73,78862.66,1.055,4.223,-2.999,WRONG,TRENDING_UP
1976,2024-11-09 16:00:00+00:00,LOW,BULLISH,76184.3,75758.58,76244.62,63.62259781325839,False,76244.62,81693.14,7.474,0.05,7.146,CORRECT,TRENDING_UP
1977,2024-11-09 20:00:00+00:00,HIGH,BEARISH,76845.0,76952.67,76716.06,56.06180825454876,False,76716.06,81198.87,0.236,6.814,-5.843,WRONG,TRENDING_UP
1978,2024-11-10 00:00:00+00:00,HIGH,BEARISH,77312.18,77520.41,77264.97,56.88401493856965,False,77264.97,82217.97,0.099,6.703,-6.41,WRONG,TRENDING_UP
1994,2024-11-12 16:00:00+00:00,HIGH,BEARISH,89666.0,89966.0,88874.49,77.69637915107833,False,88874.49,90012.61,2.986,5.199,-1.281,WRONG,HIGH_VOL
1995,2024-11-12 20:00:00+00:00,HIGH,BEARISH,89993.69,90100.0,88035.43,74.44021247866378,False,88035.43,90829.7,2.062,6.202,-3.174,WRONG,HIGH_VOL
2002,2024-11-14 00:00:00+00:00,HIGH,BEARISH,90100.0,90651.64,90012.61,59.93882602659004,False,90012.61,89742.57,3.711,2.02,0.3,CORRECT,HIGH_VOL
2006,2024-11-14 16:00:00+00:00,LOW,BULLISH,88060.08,87538.51,89502.84,55.78919127043942,False,89502.84,91289.95,2.717,3.163,1.997,CORRECT,HIGH_VOL
2010,2024-11-15 08:00:00+00:00,LOW,BULLISH,89141.32,87400.06,89742.57,55.86857725397539,False,89742.57,91158.93,2.443,2.241,1.578,CORRECT,HIGH_VOL
2013,2024-11-15 20:00:00+00:00,HIGH,BEARISH,91831.25,91934.62,91058.36,45.622064320301554,False,91058.36,90551.38,1.821,0.837,0.557,CORRECT,HIGH_VOL
2020,2024-11-17 00:00:00+00:00,LOW,BULLISH,90069.21,89400.0,90295.81,53.25227893714949,False,90295.81,90275.89,2.147,1.752,-0.022,WRONG,TRENDING_UP
2025,2024-11-17 20:00:00+00:00,LOW,BULLISH,89400.0,88713.64,89886.69,61.46427450470644,False,89886.69,91677.0,3.102,0.572,1.992,CORRECT,RANGING
2027,2024-11-18 04:00:00+00:00,HIGH,BEARISH,91934.62,92234.39,91726.75,56.04292675870424,False,91726.75,92492.76,2.566,1.225,-0.835,WRONG,TRENDING_UP
2028,2024-11-18 08:00:00+00:00,HIGH,BEARISH,91820.73,92221.0,90275.89,42.48802154787975,False,90275.89,93331.02,1.001,4.242,-3.384,WRONG,RANGING
2030,2024-11-18 16:00:00+00:00,HIGH,BEARISH,91446.39,92639.8,90681.98,47.4893951991624,False,90681.98,92160.34,0.427,3.776,-1.63,WRONG,TRENDING_UP
2031,2024-11-18 20:00:00+00:00,HIGH,BEARISH,91439.82,92095.34,90520.3,49.80521459699611,False,90520.3,92946.91,0.129,3.961,-2.681,WRONG,RANGING
2035,2024-11-19 12:00:00+00:00,HIGH,BEARISH,92674.8,92850.0,92492.76,59.55207988915652,False,92492.76,94393.15,1.073,2.7,-2.055,WRONG,TRENDING_UP
2038,2024-11-20 00:00:00+00:00,HIGH,BEARISH,92234.39,92577.36,92160.34,59.21342081269001,False,92160.34,98005.95,0.212,6.738,-6.343,WRONG,TRENDING_UP
2052,2024-11-22 08:00:00+00:00,HIGH,BEARISH,99073.53,99411.66,98969.35,79.40868291275542,False,98969.35,97620.09,1.778,0.9,1.363,CORRECT,TRENDING_UP
2054,2024-11-22 16:00:00+00:00,HIGH,BEARISH,99543.0,99860.0,99311.69,76.68503764534671,False,99311.69,98318.62,2.111,0.457,1.0,CORRECT,TRENDING_UP
2060,2024-11-23 16:00:00+00:00,HIGH,BEARISH,98370.3,98703.68,97620.09,47.071395826818744,False,97620.09,98002.78,1.884,1.106,-0.392,WRONG,RANGING
2063,2024-11-24 04:00:00+00:00,LOW,BULLISH,98402.01,98007.01,98518.53,50.89191483246285,False,98518.53,96028.64,0.488,4.022,-2.527,WRONG,TRENDING_UP
2067,2024-11-24 20:00:00+00:00,LOW,BULLISH,97209.52,96239.52,98028.18,44.75804683530257,False,98028.18,93775.09,0.99,5.604,-4.339,WRONG,RANGING
2068,2024-11-25 00:00:00+00:00,LOW,BULLISH,97215.01,97002.93,98002.78,41.04564503837159,False,98002.78,92355.45,1.017,6.717,-5.762,WRONG,RANGING
2070,2024-11-25 08:00:00+00:00,HIGH,BEARISH,98700.0,98999.0,98279.7,46.40156557103124,False,98279.7,91676.86,6.98,0.131,6.718,CORRECT,TRENDING_UP
2071,2024-11-25 12:00:00+00:00,LOW,BULLISH,95780.77,94555.96,96028.64,35.549533344977576,False,96028.64,91929.54,0.517,5.567,-4.269,WRONG,RANGING
2077,2024-11-26 12:00:00+00:00,LOW,BULLISH,92534.93,91672.31,92836.57,30.17493077575817,False,92836.57,95951.19,4.901,2.32,3.355,CORRECT,RANGING
2079,2024-11-26 20:00:00+00:00,LOW,BULLISH,91420.12,90682.58,91929.54,34.720250887764294,False,91929.54,95355.25,5.936,0.198,3.726,CORRECT,RANGING
2090,2024-11-28 16:00:00+00:00,LOW,BULLISH,94904.94,94837.37,95133.29,64.99819665722882,False,95133.29,96673.2,3.802,0.455,1.619,CORRECT,RANGING
2093,2024-11-29 04:00:00+00:00,HIGH,BEARISH,96250.0,96645.69,95649.0,68.95154222731301,False,95649.0,96682.76,0.008,3.242,-1.081,WRONG,RANGING
2094,2024-11-29 08:00:00+00:00,HIGH,BEARISH,97386.06,97403.73,97281.06,71.85904445938662,False,97281.06,97054.87,1.184,1.51,0.233,CORRECT,RANGING
2098,2024-11-30 00:00:00+00:00,HIGH,BEARISH,96896.69,97509.6,96673.2,49.37661669682387,False,96673.2,97177.31,0.951,0.63,-0.521,WRONG,RANGING
2101,2024-11-30 12:00:00+00:00,LOW,BULLISH,96355.13,96277.73,96682.76,57.99700001807218,False,96682.76,97263.18,1.255,0.961,0.6,CORRECT,RANGING
2104,2024-12-01 00:00:00+00:00,LOW,BULLISH,96129.73,95753.42,96371.15,57.13947897825848,False,96371.15,95133.01,1.898,1.599,-1.285,WRONG,RANGING
2110,2024-12-02 00:00:00+00:00,HIGH,BEARISH,97105.0,98200.0,96532.55,40.645170788544384,False,96532.55,94998.01,2.208,0.945,1.59,CORRECT,RANGING
2113,2024-12-02 12:00:00+00:00,LOW,BULLISH,95753.42,94782.0,97116.49,52.050001760625456,False,97116.49,95924.52,0.338,3.65,-1.227,WRONG,TRENDING_UP
2119,2024-12-03 12:00:00+00:00,LOW,BULLISH,94400.63,93571.3,95735.74,45.28217369381111,False,95735.74,98746.24,3.685,1.15,3.145,CORRECT,RANGING
2122,2024-12-04 00:00:00+00:00,HIGH,BEARISH,96299.99,96696.77,95836.1,41.6226068699729,False,95836.1,102638.22,1.253,8.519,-7.098,WRONG,RANGING
2126,2024-12-04 16:00:00+00:00,LOW,BULLISH,95285.57,94634.85,97391.71,62.11772330366897,False,97391.71,97788.6,6.785,5.479,0.408,CORRECT,RANGING
2133,2024-12-05 20:00:00+00:00,HIGH,BEARISH,97445.0,99577.97,97044.23,54.01511055523401,False,97044.23,99528.76,0.639,5.214,-2.56,WRONG,HIGH_VOL
2133,2024-12-05 20:00:00+00:00,LOW,BULLISH,93571.3,92055.86,97044.23,54.01511055523401,False,97044.23,99528.76,5.214,0.639,2.56,CORRECT,HIGH_VOL
2145,2024-12-07 20:00:00+00:00,HIGH,BEARISH,99961.53,100525.65,99929.32,44.03772407393727,False,99929.32,99594.66,1.57,1.507,0.335,CORRECT,TRENDING_UP
2148,2024-12-08 08:00:00+00:00,LOW,BULLISH,99012.73,98729.66,99755.04,63.115125839687074,False,99755.04,96996.54,1.684,2.856,-2.765,WRONG,RANGING
2149,2024-12-08 12:00:00+00:00,HIGH,BEARISH,100525.65,100572.19,99961.09,61.991840863856744,False,99961.09,97324.81,5.743,1.475,2.637,CORRECT,TRENDING_UP
2152,2024-12-09 00:00:00+00:00,HIGH,BEARISH,100572.19,101290.73,99141.17,32.29459567361971,False,99141.17,97756.78,4.963,1.314,1.396,CORRECT,RANGING
2152,2024-12-09 00:00:00+00:00,LOW,BULLISH,99135.46,98514.9,99141.17,32.29459567361971,False,99141.17,97756.78,1.314,4.963,-1.396,WRONG,RANGING
2153,2024-12-09 04:00:00+00:00,LOW,BULLISH,98729.66,98360.0,99594.66,47.405353878982375,False,99594.66,95695.02,0.853,5.396,-3.916,WRONG,RANGING
2155,2024-12-09 12:00:00+00:00,LOW,BULLISH,97581.44,97475.27,97748.58,37.33206002573188,False,97748.58,96660.76,0.624,3.609,-1.113,WRONG,RANGING
2161,2024-12-10 12:00:00+00:00,HIGH,BEARISH,98180.0,98338.17,95695.02,29.96634538792425,False,95695.02,101202.11,1.486,6.573,-5.755,WRONG,RANGING
2166,2024-12-11 08:00:00+00:00,HIGH,BEARISH,98338.17,98500.0,98336.38,45.67172463049476,False,98336.38,99481.15,0.243,4.331,-1.164,WRONG,RANGING
2167,2024-12-11 12:00:00+00:00,HIGH,BEARISH,100443.98,100857.29,100432.33,53.828700974006665,False,100432.33,100030.47,1.129,2.153,0.4,CORRECT,RANGING
2169,2024-12-11 20:00:00+00:00,HIGH,BEARISH,101435.05,101984.98,101202.11,67.22474316477653,False,101202.11,100167.63,1.958,1.376,1.022,CORRECT,RANGING
2173,2024-12-12 12:00:00+00:00,LOW,BULLISH,100400.01,100377.61,101854.45,71.73302905444272,False,101854.45,101428.75,0.727,2.586,-0.418,WRONG,RANGING
2174,2024-12-12 16:00:00+00:00,HIGH,BEARISH,101984.98,102595.0,99481.15,56.899836984313836,False,99481.15,102088.22,0.262,3.185,-2.621,WRONG,RANGING
2178,2024-12-13 08:00:00+00:00,LOW,BULLISH,100194.33,99900.0,100347.79,64.38929966036608,False,100347.79,101320.63,2.294,0.649,0.969,CORRECT,RANGING
2182,2024-12-14 00:00:00+00:00,HIGH,BEARISH,102595.0,102650.0,102088.22,54.473122819492964,False,102088.22,102634.73,1.458,0.703,-0.535,WRONG,RANGING
2183,2024-12-14 04:00:00+00:00,HIGH,BEARISH,101959.13,102154.06,101832.49,53.43531335149868,False,101832.49,102665.9,1.21,1.434,-0.818,WRONG,RANGING
2189,2024-12-15 04:00:00+00:00,HIGH,BEARISH,102650.0,102805.46,101714.23,66.98317981739476,False,101714.23,106399.36,0.155,4.759,-4.606,WRONG,TRENDING_UP
2199,2024-12-16 20:00:00+00:00,HIGH,BEARISH,106554.39,106710.23,106099.81,76.11692303387038,False,106099.81,104237.52,2.804,2.157,1.755,CORRECT,TRENDING_UP
2203,2024-12-17 12:00:00+00:00,HIGH,BEARISH,107857.79,108388.88,106486.27,76.37127257454858,False,106486.27,100150.73,6.148,1.123,5.95,CORRECT,TRENDING_UP
2205,2024-12-17 20:00:00+00:00,LOW,BULLISH,105500.0,105337.97,106136.99,70.55015683075194,False,106136.99,101607.22,0.369,7.008,-4.268,WRONG,TRENDING_UP
2207,2024-12-18 04:00:00+00:00,LOW,BULLISH,103289.21,103125.0,104237.52,48.77239572020157,False,104237.52,100601.18,1.05,5.314,-3.489,WRONG,RANGING
2221,2024-12-20 12:00:00+00:00,LOW,BULLISH,95539.67,92115.66,96921.09,34.73325879862233,False,96921.09,97230.08,2.76,1.6,0.319,CORRECT,HIGH_VOL
2225,2024-12-21 04:00:00+00:00,LOW,BULLISH,98698.56,97321.62,98988.58,47.24107036451631,False,98988.58,95300.12,0.173,3.967,-3.726,WRONG,HIGH_VOL
2227,2024-12-21 12:00:00+00:00,HIGH,BEARISH,98132.47,98260.09,97487.39,40.240288330835675,False,97487.39,95087.75,3.39,0.524,2.461,CORRECT,HIGH_VOL
2232,2024-12-22 08:00:00+00:00,LOW,BULLISH,96368.0,96127.18,97030.61,50.0362427289152,False,97030.61,92900.0,0.207,4.622,-4.257,WRONG,TRENDING_DOWN
2236,2024-12-23 00:00:00+00:00,LOW,BULLISH,95369.99,93618.01,95918.06,43.98647822239399,False,95918.06,94245.53,0.534,3.709,-1.744,WRONG,TRENDING_DOWN
2241,2024-12-23 20:00:00+00:00,LOW,BULLISH,93618.01,92360.91,94764.56,38.23476797755867,False,94764.56,98015.24,4.938,1.412,3.43,CORRECT,TRENDING_DOWN
2245,2024-12-24 12:00:00+00:00,LOW,BULLISH,95825.6,93924.48,98219.18,56.93764955420186,False,98219.18,99346.28,1.289,1.045,1.148,CORRECT,RANGING
2246,2024-12-24 16:00:00+00:00,HIGH,BEARISH,97998.0,99444.0,97552.82,51.76620995917707,False,97552.82,98909.68,0.369,2.393,-1.391,WRONG,RANGING
2253,2024-12-25 20:00:00+00:00,HIGH,BEARISH,99444.0,99484.92,99346.28,78.24036565904187,False,99346.28,94979.22,4.822,0.544,4.396,CORRECT,RANGING
2254,2024-12-26 00:00:00+00:00,HIGH,BEARISH,99250.0,99887.0,98909.68,76.7380193057889,False,98909.68,96839.24,4.402,0.0,2.093,CORRECT,RANGING
2256,2024-12-26 08:00:00+00:00,HIGH,BEARISH,96430.08,97711.28,95585.78,55.626036920970165,False,95585.78,94610.14,2.46,1.836,1.021,CORRECT,TRENDING_DOWN
2261,2024-12-27 04:00:00+00:00,HIGH,BEARISH,95387.0,96496.57,94979.22,29.7453865814482,False,94979.22,94277.85,1.837,2.486,0.738,CORRECT,RANGING
2262,2024-12-27 08:00:00+00:00,LOW,BULLISH,95083.93,94979.21,96839.24,44.53072907830523,False,96839.24,94865.25,0.096,3.723,-2.038,WRONG,RANGING
2263,2024-12-27 12:00:00+00:00,HIGH,BEARISH,96560.27,96932.43,94438.8,35.6617782659942,False,94438.8,95130.82,1.275,1.16,-0.733,WRONG,RANGING
2264,2024-12-27 16:00:00+00:00,LOW,BULLISH,94555.94,93234.31,94610.14,37.09229528838866,False,94610.14,95004.05,0.977,0.645,0.416,CORRECT,RANGING
2272,2024-12-29 00:00:00+00:00,HIGH,BEARISH,95160.29,95170.06,95004.05,44.529646262226336,False,95004.05,93744.82,2.276,0.153,1.325,CORRECT,RANGING
2276,2024-12-29 16:00:00+00:00,LOW,BULLISH,93234.31,93217.41,93424.94,25.443050720676652,False,93424.94,92340.94,1.59,2.305,-1.16,WRONG,RANGING
2281,2024-12-30 12:00:00+00:00,HIGH,BEARISH,94076.31,94111.0,91924.41,29.834654610488002,False,91924.41,93354.22,0.317,4.596,-1.555,WRONG,TRENDING_DOWN
2282,2024-12-30 16:00:00+00:00,LOW,BULLISH,92841.48,91633.0,94303.51,48.14244076318112,False,94303.51,93635.54,1.957,2.693,-0.708,WRONG,RANGING
2286,2024-12-31 08:00:00+00:00,LOW,BULLISH,93030.11,92699.18,94087.83,45.476332482798384,False,94087.83,94434.89,2.191,1.429,0.369,CORRECT,RANGING
2287,2024-12-31 12:00:00+00:00,HIGH,BEARISH,95534.17,96148.94,95272.0,50.71667840378729,False,95272.0,94383.59,2.654,0.192,0.932,CORRECT,RANGING
